epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,83.5751,1.1184228,2.1291435,1.5503301,0.7799119000000001,0.776791,0.7934762,0.4907691,1.2434598,1.7037801,1.8221840999999999,0.00036527238000000004,0.00036527238000000004,0.00036527238000000004
2,163.291,1.1241648,1.4368266,1.5317379,0.8476829,0.659328,0.7605098,0.43509790000000004,1.4497263,1.419759,2.0647638,0.0007238513699999999,0.0007238513699999999,0.0007238513699999999
3,241.49,1.1464596,1.2894354,1.5466670999999999,0.7795685,0.7733065,0.8147468,0.4772755,1.3714866000000001,1.3561218,1.9889594999999998,0.0010743678,0.0010743678,0.0010743678
4,319.11,1.1245509,1.1424896999999998,1.5231348,0.8409462000000001,0.8306038,0.8641762000000001,0.5510459,1.3013847,1.0465586999999998,1.8846729,0.0010635966,0.0010635966,0.0010635966
5,397.062,1.1042262,1.0764666,1.5117498,0.8768617999999999,0.8568638000000001,0.8906483000000001,0.5801945000000001,1.273734,1.0033055999999998,1.7871183,0.0010514988,0.0010514988,0.0010514988
6,474.727,1.074447,1.0177596,1.4934348000000002,0.916575,0.8735692,0.9048085,0.5979705,1.1954151,0.8490735,1.7505377999999998,0.0010393911,0.0010393911,0.0010393911
7,553.37,1.0549142999999999,0.9718335,1.4743773,0.8778112,0.8808412,0.900112,0.6065151,1.1473407,0.8531424,1.6839305999999998,0.0010272933,0.0010272933,0.0010272933
8,632.215,1.0445985,0.9329562,1.4572106999999999,0.898496,0.8974658000000001,0.9171305000000001,0.6220287,1.1298770999999999,0.8111862,1.6643286000000002,0.0010151955,0.0010151955,0.0010151955
9,710.714,1.0209275999999998,0.9226008,1.4460336,0.9180799,0.8723168,0.9294525,0.6403703,1.1033154,0.7711803,1.6363611,0.0010030977,0.0010030977,0.0010030977
10,789.341,1.0107306,0.8943462,1.4353713,0.8776092,0.8555407,0.9078183000000001,0.6309369,1.1276397,0.8151264,1.6564086,0.0009909999,0.0009909999,0.0009909999
11,867.731,1.0001376,0.8665569000000001,1.4262632999999998,0.6845477,0.5932740000000001,0.6553486,0.4269674,1.300761,1.7186004,1.8574479,0.0009789021,0.0009789021,0.0009789021
12,945.851,0.9819216000000001,0.8364213,1.4090472,0.9277456000000001,0.9170093,0.9332198,0.6467837999999999,1.0853172,0.7178787000000001,1.5821981999999999,0.0009668033100000001,0.0009668033100000001,0.0009668033100000001
13,1024.07,0.975546,0.8351738999999999,1.4065227,0.9343610999999999,0.9233622,0.9356337,0.6507834,1.063161,0.6758928,1.573704,0.00095470452,0.00095470452,0.00095470452
14,1102.56,0.9743283,0.8253531000000001,1.4059286999999998,0.9096059999999999,0.8870527,0.9120603,0.6255839,1.1014541999999998,0.7398567,1.6558641,0.00094260573,0.00094260573,0.00094260573
15,1180.59,0.9749718,0.8073945,1.4122647000000002,0.9385829,0.9266649,0.9393,0.6668525,1.0775556000000002,0.6727346999999999,1.5662196,0.00093050694,0.00093050694,0.00093050694
16,1258.97,0.9678933000000001,0.8035829999999999,1.402533,0.928897,0.9126259,0.9344217,0.6761344,1.0461825,0.6729129,1.551924,0.0009184081500000001,0.0009184081500000001,0.0009184081500000001
17,1337.22,0.9557757,0.7809516,1.3916133,0.9196151,0.9151307000000001,0.9261902,0.6579342,1.0800108,0.7026129,1.583307,0.00090630936,0.00090630936,0.00090630936
18,1415.73,0.9525186,0.7758927,1.3883562,0.9461074,0.9110503,0.9356741,0.6740033,1.0440936,0.6757344,1.5383411999999999,0.00089421057,0.00089421057,0.00089421057
19,1493.7,0.9477171,0.7564392,1.3836537,0.9466225,0.91405,0.936775,0.6838912,1.0091367,0.6591816,1.5175215,0.00088211178,0.00088211178,0.00088211178
20,1571.74,0.9359559,0.7524891,1.3724667000000002,0.9302403,0.9366942,0.9400474,0.6806491,1.0201752,0.6283728,1.5251445000000001,0.00087001299,0.00087001299,0.00087001299
21,1649.72,0.9319464,0.7455293999999999,1.3777929,0.8979102,0.8633076,0.9186051000000001,0.6333205,1.1299266000000001,0.8098398,1.6223130000000001,0.0008579142,0.0008579142,0.0008579142
22,1728.03,0.9159975,0.733194,1.3697244,0.9374618,0.9285334000000001,0.9395222000000001,0.6915874000000001,1.0111959,0.6149186999999999,1.5151553999999998,0.00084581541,0.00084581541,0.00084581541
23,1805.92,0.9310554,0.7325208,1.3674473999999999,0.9313108999999999,0.9219078,0.9350883000000001,0.660944,1.0649133,0.6617655,1.5711399,0.00083371662,0.00083371662,0.00083371662
24,1884.08,0.9174726,0.7300656,1.3669029000000001,0.9562882,0.9152720999999999,0.9440974999999999,0.6936983000000001,1.0025631000000002,0.6138,1.5040278,0.00082161783,0.00082161783,0.00082161783
25,1962.33,0.9072558000000001,0.7092855,1.3599828,0.933442,0.9381789,0.9413301000000001,0.6918196999999999,0.9943362,0.6242247000000001,1.503315,0.00080951904,0.00080951904,0.00080951904
26,2040.62,0.9120474,0.7004349,1.3524093,0.9553792,0.9264023,0.944047,0.690739,1.0094238,0.6217695,1.4968404,0.00079742025,0.00079742025,0.00079742025
27,2118.23,0.9124038,0.6962075999999999,1.3559436,0.9427744,0.9341793,0.946168,0.7017479999999999,0.9986526,0.6085134,1.4770998,0.00078532146,0.00078532146,0.00078532146
28,2196.18,0.9037116,0.7021575,1.3549338,0.933442,0.9175244,0.9389869000000001,0.687002,1.0131066,0.6245613,1.4937417,0.00077322267,0.00077322267,0.00077322267
29,2274.31,0.8959302,0.6802587,1.3427667,0.9493091,0.9320381,0.947178,0.699122,0.9909009,0.600039,1.4696946,0.00076112388,0.00076112388,0.00076112388
30,2351.79,0.8898020999999999,0.6796053,1.3451229,0.9439257999999999,0.9341086000000001,0.935866,0.6909208,0.98208,0.599247,1.4915241000000001,0.00074902509,0.00074902509,0.00074902509
31,2428.97,0.8847036,0.6870897,1.3418757,0.9433198,0.9299979,0.9436531,0.6916479999999999,1.0208385,0.6079689,1.5067701,0.0007369262999999999,0.0007369262999999999,0.0007369262999999999
32,2506.66,0.8858025,0.6745464,1.3409847,0.9469154000000001,0.9267659,0.9490465,0.7004249,0.9890496000000001,0.5886045,1.468962,0.00072482751,0.00072482751,0.00072482751
33,2584.19,0.8827632,0.6721407,1.3457961,0.9544904,0.9278365,0.9480769,0.7071414,0.9613098,0.5721606,1.4629626,0.00071272872,0.00071272872,0.00071272872
34,2662.06,0.885159,0.6765264,1.3403907000000002,0.9594999999999999,0.9273416,0.9496929,0.7092927,0.9789713999999999,0.5803875000000001,1.4693184,0.00070062993,0.00070062993,0.00070062993
35,2739.68,0.880209,0.6680223,1.3334210999999998,0.9662973,0.9332602,0.9509150000000001,0.7056667999999999,0.9730314,0.5747742,1.4624676,0.00068853114,0.00068853114,0.00068853114
36,2817.22,0.8814861,0.6603696,1.3300452,0.9695394,0.930412,0.9550660999999999,0.7127165999999999,0.9559242,0.5622507,1.4317578,0.0006764323499999999,0.0006764323499999999,0.0006764323499999999
37,2894.79,0.870705,0.6463610999999999,1.332144,0.9522886,0.9394818,0.9506625000000001,0.7086564000000001,0.9684674999999999,0.5772689999999999,1.4493798,0.00066433356,0.00066433356,0.00066433356
38,2973.04,0.8652006000000001,0.6617853,1.3253229,0.9668932,0.9268972,0.9513594,0.7122520000000001,0.9596268,0.5592807000000001,1.4441229,0.00065223477,0.00065223477,0.00065223477
39,3050.99,0.8557758,0.6530039999999999,1.3192542,0.9591263,0.9339167,0.9522886,0.7143124,0.9514692,0.5515190999999999,1.4423705999999998,0.00064013598,0.00064013598,0.00064013598
40,3129.08,0.8751996000000001,0.6476085,1.3321341,0.9488344000000001,0.937078,0.9498242,0.7037074,0.9656064,0.5692401,1.4519637,0.00062803719,0.00062803719,0.00062803719
41,3207.12,0.8584686,0.6408567,1.3216797,0.9710544,0.9263922,0.9530461,0.7136155000000001,0.9648243000000001,0.5464206,1.4420637,0.0006159383999999999,0.0006159383999999999,0.0006159383999999999
42,3285.21,0.8544789,0.6315408,1.3177692,0.9712867000000001,0.925362,0.9525511999999999,0.7193421999999999,0.9500436,0.5483808,1.4396679,0.00060383961,0.00060383961,0.00060383961
43,3363.21,0.8429553,0.6381243,1.3137596999999999,0.9588839,0.9355428,0.9519048,0.7150699,0.9588843,0.5374512,1.4510529,0.00059174082,0.00059174082,0.00059174082
44,3441.49,0.8367678,0.6331049999999999,1.311948,0.9554903,0.9412493000000001,0.9563589,0.7212915,0.9571023,0.5367681,1.4360247000000002,0.00057964203,0.00057964203,0.00057964203
45,3519.8,0.8513406,0.6216111,1.3136508,0.9634187999999999,0.9358357,0.9537935000000001,0.7212713000000001,0.9357579,0.5437575,1.4352822,0.0005675432399999999,0.0005675432399999999,0.0005675432399999999
46,3597.63,0.8406981,0.6104537999999999,1.3079979,0.9699434,0.9281596999999999,0.952329,0.7173929,0.9485982000000001,0.5432823,1.4376483,0.0005554444499999999,0.0005554444499999999,0.0005554444499999999
47,3675.77,0.8436384,0.6170175,1.3078493999999998,0.9778012,0.9306544,0.9558034,0.720635,0.9436086,0.5281254000000001,1.4275701,0.00054334566,0.00054334566,0.00054334566
48,3753.67,0.8365005,0.6135228,1.3063841999999999,0.9658933000000001,0.9312402,0.9549752,0.7220995,0.9433512,0.5412726,1.4219667,0.00053124687,0.00053124687,0.00053124687
49,3831.42,0.8416287,0.6070878,1.3020975,0.9566720000000001,0.9413604,0.951218,0.7160394999999999,0.9547362,0.5526378000000001,1.4323122,0.00051914808,0.00051914808,0.00051914808
50,3909.56,0.8374706999999999,0.5970789000000001,1.3016420999999998,0.9724381000000001,0.9360478000000001,0.9531976000000001,0.7183726,0.9518454,0.542421,1.4238675,0.0005070492899999999,0.0005070492899999999,0.0005070492899999999
51,3987.51,0.8283726,0.6108498,1.2979989,0.9561265999999999,0.9375527,0.9555610000000001,0.7271495,0.9396882,0.5313329999999999,1.4104827,0.0004949505,0.0004949505,0.0004949505
52,4065.86,0.8406089999999999,0.6087906000000001,1.3002264000000001,0.9685597,0.9336137,0.9567629,0.7293715,0.9290457,0.5359959,1.4042952,0.00048285171,0.00048285171,0.00048285171
53,4143.94,0.8276201999999999,0.5879511000000001,1.2969099,0.957076,0.9372093,0.9532481,0.7267556,0.9319068,0.5310558,1.4094927,0.00047075291999999996,0.00047075291999999996,0.00047075291999999996
54,4222.15,0.836055,0.6013161,1.3030677,0.9748924,0.9291191999999999,0.9510968,0.720029,0.9480933,0.5457177,1.4275998,0.00045865413,0.00045865413,0.00045865413
55,4300.13,0.8243136000000001,0.5841198,1.2964841999999999,0.9772457,0.9329572,0.9542581,0.7234326999999999,0.9351341999999999,0.5245515000000001,1.4201352,0.00044655534,0.00044655534,0.00044655534
56,4377.99,0.8167599,0.582021,1.2908511,0.9679032,0.9415725,0.9579749000000001,0.7272808000000001,0.9214128,0.5246505,1.4029587,0.00043445655,0.00043445655,0.00043445655
57,4456.26,0.8084241,0.5910894,1.2834953999999998,0.9699636,0.9395525,0.9583183,0.7276241999999999,0.941985,0.53262,1.4231052000000002,0.00042235776,0.00042235776,0.00042235776
58,4533.98,0.8074638,0.5740416,1.2824955,0.9682769,0.9357751,0.9550156,0.7340478,0.9181161,0.5255712,1.3973256,0.00041025896999999996,0.00041025896999999996,0.00041025896999999996
59,4611.28,0.8020089,0.5812686,1.2834756,0.9768013000000001,0.9335127000000001,0.9572881000000001,0.732048,0.9237789,0.5197598999999999,1.4021172,0.00039816018,0.00039816018,0.00039816018
60,4688.68,0.8055729,0.5739228,1.2816045,0.9602676000000001,0.9385425000000001,0.957581,0.7317652,0.9242739000000001,0.5168295,1.4071364999999998,0.00038606138999999995,0.00038606138999999995,0.00038606138999999995
61,4764.88,0.8011377,0.5567265,1.2774366,0.9735389999999999,0.9296444,0.9585606999999999,0.7206249,0.9417375,0.532917,1.4250456,0.00037396259999999997,0.00037396259999999997,0.00037396259999999997
62,4842.17,0.7954848,0.5658641999999999,1.2762189,0.9596414,0.942532,0.9600858,0.7328055,0.9270162,0.5150772,1.4102154,0.00036186381000000004,0.00036186381000000004,0.00036186381000000004
63,4919.68,0.8088299999999999,0.5608053000000001,1.2844062,0.9777102999999999,0.9296242,0.9604494,0.7323005,0.9273429000000001,0.5134536,1.3982364,0.00034976502,0.00034976502,0.00034976502
64,4997.23,0.801108,0.5593599,1.2791493,0.9761548999999999,0.9310584,0.9599646,0.7368657000000001,0.9184428,0.5087214,1.3962861,0.00033766623000000003,0.00033766623000000003,0.00033766623000000003
65,5074.26,0.7885944,0.5569542,1.2728034,0.9722765,0.9352802,0.9591465,0.7336943,0.9311246999999999,0.5127111,1.4036418000000002,0.00032556744,0.00032556744,0.00032556744
66,5151.74,0.7995438,0.5609736000000001,1.2732191999999998,0.9731552,0.9354923,0.9577526999999999,0.7311289000000001,0.9322731,0.5112558,1.4011965000000002,0.00031346865,0.00031346865,0.00031346865
67,5227.44,0.7904061,0.5529348000000001,1.2735657,0.9686708,0.9385829,0.9600959,0.7364617,0.9188784,0.5071374000000001,1.3975137,0.00030136986,0.00030136986,0.00030136986
68,5304.59,0.7825751999999999,0.5381838,1.2585771000000001,0.9705898,0.9372295,0.9559448,0.7360677999999999,0.9180864,0.5117013,1.3913361,0.00028927107,0.00028927107,0.00028927107
69,5381.84,0.7815158999999999,0.5466483000000001,1.2649923,0.9656206,0.9451377999999999,0.9588233,0.7366636999999999,0.9158688,0.5120478,1.3886136,0.00027717228000000003,0.00027717228000000003,0.00027717228000000003
70,5459.61,0.7801695000000001,0.5390154,1.2571614,0.9751752,0.9415422000000001,0.961116,0.7445316000000001,0.901296,0.4985244,1.3738626,0.00026507349,0.00026507349,0.00026507349
71,5537.46,0.7905447,0.5400846,1.264626,0.9662569000000001,0.9381284,0.9559145,0.7382999,0.9146610000000001,0.5101074000000001,1.3870494,0.0002529747,0.0002529747,0.0002529747
72,5615.08,0.7775063999999999,0.5320161,1.2584088,0.9783668,0.9338763,0.9598434,0.7409966,0.9069290999999999,0.49576230000000004,1.3785651,0.00024087591,0.00024087591,0.00024087591
73,5691.32,0.7751403,0.5310261000000001,1.2581316,0.9767104,0.9384617000000001,0.9590152000000001,0.7341487999999999,0.9188586,0.5037813,1.3890096,0.00022877712,0.00022877712,0.00022877712
74,5768.63,0.7668243,0.5349861,1.25037,0.9654792,0.9441984999999999,0.9565306,0.7373202,0.9171756,0.5026428,1.3871979,0.00021667833,0.00021667833,0.00021667833
75,5846.18,0.7712100000000001,0.534699,1.2538943999999999,0.9828613,0.9337147,0.9614998,0.7416228,0.9245709,0.4953663,1.3971078,0.00020457954,0.00020457954,0.00020457954
76,5922.52,0.7578549,0.5244624,1.2459348000000001,0.9679133,0.9378456000000001,0.9563891999999999,0.7367646999999999,0.9138492,0.5078798999999999,1.3921082999999999,0.00019248074999999998,0.00019248074999999998,0.00019248074999999998
77,5999.05,0.7604883,0.5272047,1.2537459,0.9778819999999999,0.9375325,0.9621563,0.7435216,0.9055629000000001,0.49901939999999995,1.3792878,0.00018038195999999998,0.00018038195999999998,0.00018038195999999998
78,6075.95,0.7654581,0.5239575,1.2523401,0.9821441999999999,0.9342096,0.9626714,0.7408855000000001,0.9097208999999999,0.49096080000000003,1.3794759,0.00016828317,0.00016828317,0.00016828317
79,6153.48,0.7509842999999999,0.508365,1.2451725,0.9792657,0.9362094,0.9639945,0.7414208,0.9075627,0.4939209,1.3749318,0.00015618438000000002,0.00015618438000000002,0.00015618438000000002
80,6231.57,0.7632009,0.5135922,1.251063,0.9776093,0.937684,0.9609544,0.7428146,0.9063351000000001,0.4864068,1.3787828999999998,0.00014408559000000001,0.00014408559000000001,0.00014408559000000001
81,6338.06,0.7576272,0.4228983,1.3770603000000001,0.9828916000000001,0.9358054,0.9576921,0.7399462000000001,0.9084536999999999,0.490941,1.3751000999999998,0.0001319868,0.0001319868,0.0001319868
82,6414.12,0.7434801000000001,0.4115232,1.3655268,0.9766296000000001,0.9382193000000001,0.9594394,0.7431175999999999,0.9033453,0.488862,1.3835745000000002,0.00011988801,0.00011988801,0.00011988801
83,6490.7,0.7440047999999999,0.40241520000000003,1.3633883999999998,0.9720745000000001,0.9363205,0.9577022,0.7434206000000001,0.9006327000000001,0.49569300000000005,1.3830201,0.00010778922,0.00010778922,0.00010778922
84,6567.53,0.7296596999999999,0.3993759,1.3490829,0.9758014,0.9359367,0.9602272000000001,0.7436832,0.8989992,0.4901985,1.3834556999999998,9.569043e-05,9.569043e-05,9.569043e-05
85,6644.27,0.72666,0.3943863,1.3388166000000001,0.977276,0.9339167,0.9591767999999999,0.7450265,0.8999693999999999,0.4941387,1.380258,8.359164e-05,8.359164e-05,8.359164e-05
86,6719.75,0.7203735,0.38534759999999996,1.3382127000000001,0.9761448,0.9359569,0.9614897,0.7460062000000001,0.8974646999999999,0.4887333,1.3778127,7.149285e-05,7.149285e-05,7.149285e-05
87,6795.2,0.7183835999999999,0.38266469999999997,1.3308471,0.9790233,0.9361387,0.9590758,0.7429156,0.8988012,0.4919112,1.3816043999999998,5.939406e-05,5.939406e-05,5.939406e-05
88,6870.78,0.7218486,0.3793977,1.3305402,0.9792758,0.935361,0.9585304,0.7451275,0.8955441,0.4882482,1.3783473,4.729527e-05,4.729527e-05,4.729527e-05
89,6946.46,0.7123248000000001,0.37913040000000003,1.3316985000000001,0.9792858999999999,0.9326239000000001,0.9597726999999999,0.7462991,0.8948511,0.48431789999999997,1.3762584,3.519648e-05,3.519648e-05,3.519648e-05
90,7021.75,0.7130375999999999,0.3755961,1.3243626,0.9803767,0.9346944,0.9598535,0.7474303,0.8953857,0.4818132,1.3771989,2.309769e-05,2.309769e-05,2.309769e-05
91,7099.707021348315,0.698776848,0.368084178,1.297875348,0.990180467,0.9440413440000001,0.969452035,0.754904603,0.8774779859999999,0.472176936,1.349654922,2.28667131e-05,2.28667131e-05,2.28667131e-05
92,7177.66404269663,0.68480131104,0.36072249444,1.2719178410399998,1.00008227167,0.9534817574400001,0.97914655535,0.76245364903,0.85992842628,0.46273339728,1.32266182356,2.28667131e-05,2.28667131e-05,2.28667131e-05
93,7255.6210640449435,0.6711052848192,0.3535080445512,1.2464794842191997,1.0100830943867,0.9630165750144,0.9889380209034999,0.7700781855202999,0.8427298577543998,0.4534787293344,1.2962085870888,2.28667131e-05,2.28667131e-05,2.28667131e-05
94,7333.578085393258,0.6576831791228158,0.34643788366017597,1.2215498945348158,1.0201839253305671,0.972646740764544,0.998827401112535,0.7777789673755029,0.8258752605993118,0.4444091547477119,1.2702844153470239,2.28667131e-05,2.28667131e-05,2.28667131e-05
95,7411.535106741573,0.6445295155403596,0.33950912598697247,1.1971188966441195,1.0303857645838725,0.9823732081721894,1.0088156751236603,0.785556757049258,0.8093577553873257,0.4355209716527577,1.2448787270400836,2.28667131e-05,2.28667131e-05,2.28667131e-05
96,7489.492128089888,0.6316389252295525,0.33271894346723296,1.173176518711237,1.0406896222297113,0.9921969402539114,1.0189038318748969,0.7934123246197505,0.7931706002795791,0.42681055221970254,1.2199811524992819,2.28667131e-05,2.28667131e-05,2.28667131e-05
97,7567.449149438202,0.6190061467249613,0.3260645645978883,1.1497129883370123,1.0510965184520087,1.0021189096564507,1.0290928701936461,0.8013464478659481,0.7773071882739875,0.41827434117530843,1.195581529449296,2.28667131e-05,2.28667131e-05,2.28667131e-05
98,7645.406170786517,0.606626023790462,0.3195432733059305,1.1267187285702718,1.0616074836365286,1.012140098753015,1.0393837988955823,0.8093599123446075,0.7617610445085077,0.4099088543518023,1.17166989886031,2.28667131e-05,2.28667131e-05,2.28667131e-05
99,7723.3631921348315,0.5944935033146529,0.31315240783981196,1.1041843539988667,1.072223558472894,1.0222614997405453,1.0497776368845384,0.8174535114680538,0.7465258236183376,0.4017106772647663,1.148236500883104,2.28667131e-05,2.28667131e-05,2.28667131e-05
100,7801.320213483146,0.5826036332483597,0.3068893596830157,1.0821006669188893,1.0829457940576228,1.0324841147379507,1.0602754132533836,0.8256280465827343,0.7315953071459708,0.3936764637194709,1.1252717708654418,2.28667131e-05,2.28667131e-05,2.28667131e-05
101,7879.277234831461,0.5709515605833926,0.30075157248935536,1.0604586535805114,1.0937752519981994,1.0428089558853304,1.0708781673859176,0.8338843270485617,0.7169634010030513,0.38580293444508146,1.102766335448133,2.28667131e-05,2.28667131e-05,2.28667131e-05
102,7957.234256179775,0.5595325293717247,0.29473654103956826,1.0392494805089012,1.1047130045181812,1.0532370454441835,1.0815869490597767,0.8422231703190471,0.7026241329829903,0.3780868757561799,1.0807110087391703,2.28667131e-05,2.28667131e-05,2.28667131e-05
103,8035.19127752809,0.5483418787842903,0.2888418102187769,1.0184644908987233,1.115760134563363,1.0637694158986253,1.0924028185503745,0.8506454020222376,0.6885716503233306,0.3705251382410563,1.059096788564387,2.28667131e-05,2.28667131e-05,2.28667131e-05
104,8113.148298876405,0.5373750412086044,0.28306497401440134,0.9980952010807489,1.1269177359089966,1.0744071100576116,1.1033268467358783,0.85915185604246,0.6748002173168639,0.3631146354762352,1.0379148527930993,2.28667131e-05,2.28667131e-05,2.28667131e-05
105,8191.105320224719,0.5266275403844323,0.27740367453411335,0.9781332970591338,1.1381869132680866,1.0851511811581878,1.1143601152032372,0.8677433746028846,0.6613042129705267,0.35585234276671046,1.0171565557372373,2.28667131e-05,2.28667131e-05,2.28667131e-05
106,8269.062341573033,0.5160949895767437,0.2718556010434311,0.9585706311179512,1.1495687824007674,1.0960026929697695,1.1255037163552692,0.8764208083489134,0.6480781287111161,0.34873529591137625,0.9968134246224923,2.28667131e-05,2.28667131e-05,2.28667131e-05
107,8347.019362921348,0.5057730897852087,0.26641848902256243,0.9393992184955919,1.1610644702247752,1.1069627198994672,1.1367587535188222,0.8851850164324025,0.6351165661368938,0.3417605899931487,0.9768771561300424,2.28667131e-05,2.28667131e-05,2.28667131e-05
108,8424.976384269663,0.4956576279895045,0.2610901192421111,0.92061123412568,1.172675114927023,1.118032347098462,1.1481263410540103,0.8940368665967267,0.6224142348141558,0.33492537819328566,0.9573396130074416,2.28667131e-05,2.28667131e-05,2.28667131e-05
